price,dateSold,bathrooms,bedrooms,livingArea,homeType,lotAreaValue,zipcode,elem,middle,high,Year built
821000,Q3_2020,4.0,5.0,4166.0,SINGLE_FAMILY,7494.0,20878,dufief elementary,lakelands park middle,quince orchard high,28.0
822000,Q1_2021,3.0,3.0,2906.0,TOWNHOUSE,3451.0,20850,lakewood elementary,julius west middle,richard montgomery high,18.0
822000,Q3_2021,4.0,5.0,3876.0,SINGLE_FAMILY,12154.99999824,20882,strawberry knoll elementary,redland middle,watkins mill high,32.0
822100,Q2_2021,5.0,4.0,4704.0,SINGLE_FAMILY,17577.00001332,20866,greencastle elementary,benjamin banneker middle,paint branch high,17.0
822500,Q2_2021,4.0,4.0,3684.0,SINGLE_FAMILY,216058.00001148,20860,sherwood elementary,rosa m. parks middle,sherwood high,24.0
824750,Q3_2021,5.0,4.0,4346.0,SINGLE_FAMILY,25366.99999284,20905,stonegate elementary,argyle middle,james hubert blake high,24.0
825000,Q3_2020,3.0,4.0,1872.0,SINGLE_FAMILY,5358.0,20896,garrett park elementary,tilden middle,albert einstein high,58.0
825000,Q1_2021,4.0,3.0,1776.0,SINGLE_FAMILY,7283.0,20895,kensington parkwood elementary,tilden middle,albert einstein high,71.0
825000,Q3_2021,3.0,3.0,2166.0,SINGLE_FAMILY,7000.0,20901,forest knolls elementary,francis scott key middle,northwood high,81.0
825000,Q3_2020,3.0,4.0,3953.0,SINGLE_FAMILY,17402.99998536,20854,wayside elementary,cabin john middle,winston churchill high,38.0
825000,Q3_2021,2.0,5.0,2338.0,SINGLE_FAMILY,7200.0,20895,kensington parkwood elementary,tilden middle,albert einstein high,71.0
825000,Q3_2020,3.0,4.0,2246.0,SINGLE_FAMILY,8108.0,20817,bethesda elementary,tilden middle,walt whitman high,66.0
825000,Q1_2021,3.0,6.0,3589.0,SINGLE_FAMILY,8005.0,20817,ashburton elementary,thomas w. pyle middle,walter johnson high,62.0
825000,Q3_2020,3.0,3.0,1980.0,SINGLE_FAMILY,7705.0,20815,bethesda elementary,thomas w. pyle middle,albert einstein high,70.0
825000,Q3_2021,4.0,3.0,2108.0,SINGLE_FAMILY,8582.0,20817,ashburton elementary,north bethesda middle,walter johnson high,63.0
825000,Q2_2021,3.0,5.0,1656.0,SINGLE_FAMILY,7250.0,20910,rosemary hills elementary,a. mario loiederman middle,northwood high,99.0
825000,Q1_2021,5.0,4.0,3400.0,SINGLE_FAMILY,8329.0,20895,rock view elementary,sligo middle,albert einstein high,80.0
825000,Q1_2021,3.0,3.0,2134.0,SINGLE_FAMILY,10414.0,20814,ashburton elementary,tilden middle,walter johnson high,60.0
825000,Q1_2021,3.0,4.0,2661.0,SINGLE_FAMILY,13996.9999818,20854,ashburton elementary,cabin john middle,winston churchill high,52.0
825000,Q2_2021,3.0,3.0,2415.0,SINGLE_FAMILY,10800.0,20854,wayside elementary,cabin john middle,winston churchill high,54.0
825000,Q2_2021,3.0,5.0,2936.0,SINGLE_FAMILY,283576.00001148,20855,sequoyah elementary,redland middle,gaithersburg high,35.0
825000,Q3_2021,4.0,4.0,4244.0,SINGLE_FAMILY,41518.99998972,20882,laytonsville elementary,rosa m. parks middle,watkins mill high,32.0
825000,Q3_2021,3.0,4.0,2594.0,SINGLE_FAMILY,11358.99997848,20854,ritchie park elementary,cabin john middle,winston churchill high,58.0
825000,Q3_2020,4.0,5.0,4473.0,SINGLE_FAMILY,7276.0,20906,strathmore elementary,argyle middle,john f. kennedy high,5.0
825000,Q2_2021,4.0,4.0,5485.0,SINGLE_FAMILY,25993.000012319997,20866,greencastle elementary,benjamin banneker middle,paint branch high,19.0
825000,Q2_2021,4.0,5.0,5180.0,SINGLE_FAMILY,168577.00001604,20882,woodfield elementary,hallie wells middle,clarksburg high,28.0
825000,Q2_2021,5.0,4.0,4412.0,SINGLE_FAMILY,5168.0,20871,wilson wims elementary,hallie wells middle,clarksburg high,7.0
825000,Q1_2021,5.0,4.0,5012.0,SINGLE_FAMILY,150282.0,20874,thurgood marshall elementary,kingsview middle,quince orchard high,42.0
825000,Q1_2021,5.0,4.0,5283.0,SINGLE_FAMILY,10535.0,20832,sherwood elementary,rosa m. parks middle,james hubert blake high,28.0
825000,Q2_2021,3.0,5.0,2478.0,SINGLE_FAMILY,12059.999994239999,20850,college gardens elementary,julius west middle,richard montgomery high,52.0
825000,Q3_2021,5.0,4.0,5592.0,SINGLE_FAMILY,5775.0,20871,wilson wims elementary,rocky hill middle,clarksburg high,11.0
825000,Q3_2021,4.0,5.0,3348.0,SINGLE_FAMILY,87991.00001604,20882,whetstone elementary,neelsville middle,watkins mill high,36.0
825000,Q3_2020,5.0,5.0,5666.0,SINGLE_FAMILY,87556.00001148,20882,laytonsville elementary,rosa m. parks middle,watkins mill high,19.0
825001,Q1_2021,4.0,4.0,2924.0,SINGLE_FAMILY,11643.99999048,20878,stone mill elementary,lakelands park middle,quince orchard high,37.0
825005,Q2_2021,3.0,4.0,2456.0,SINGLE_FAMILY,9000.0,20854,ritchie park elementary,julius west middle,richard montgomery high,57.0
826000,Q2_2021,4.0,5.0,3735.0,SINGLE_FAMILY,92347.00001604,20860,sherwood elementary,argyle middle,james hubert blake high,34.0
826375,Q2_2021,3.0,4.0,3427.0,SINGLE_FAMILY,12654.000010079999,20878,dufief elementary,lakelands park middle,quince orchard high,29.0
826500,Q3_2020,4.0,4.0,4469.0,SINGLE_FAMILY,6378.0,20832,greenwood elementary,rosa m. parks middle,sherwood high,6.0
826918,Q2_2021,3.0,4.0,1860.0,SINGLE_FAMILY,9000.0,20814,ashburton elementary,tilden middle,walter johnson high,66.0
827000,Q2_2021,3.0,4.0,3469.0,SINGLE_FAMILY,115434.0,20905,greencastle elementary,benjamin banneker middle,paint branch high,33.0
827500,Q1_2021,2.0,3.0,1924.0,SINGLE_FAMILY,7207.0,20817,ashburton elementary,north bethesda middle,walter johnson high,71.0
827500,Q2_2021,4.0,4.0,3698.0,SINGLE_FAMILY,45660.999989879994,20878,thurgood marshall elementary,lakelands park middle,quince orchard high,36.0
828000,Q3_2021,4.0,4.0,3547.0,TOWNHOUSE,3539.0,20817,ashburton elementary,cabin john middle,walter johnson high,36.0
828000,Q1_2021,6.0,6.0,5677.0,SINGLE_FAMILY,10022.0,20874,spark m. matsunaga elementary,kingsview middle,northwest high,26.0
829000,Q2_2021,4.0,3.0,2521.0,TOWNHOUSE,2040.0,20854,ashburton elementary,cabin john middle,winston churchill high,32.0
829000,Q2_2021,5.0,5.0,5184.0,SINGLE_FAMILY,6545.0,20871,wilson wims elementary,rocky hill middle,clarksburg high,4.0
829000,Q2_2021,5.0,6.0,4825.0,SINGLE_FAMILY,9071.0,20841,spark m. matsunaga elementary,kingsview middle,northwest high,17.0
829500,Q1_2021,3.0,5.0,2310.0,SINGLE_FAMILY,10503.0,20901,sligo creek elementary,sligo middle,northwood high,87.0
830000,Q3_2021,4.0,3.0,3150.0,TOWNHOUSE,1975.0,20817,ashburton elementary,thomas w. pyle middle,walt whitman high,34.0
830000,Q3_2020,2.0,3.0,2497.0,SINGLE_FAMILY,6969.0,20910,rosemary hills elementary,a. mario loiederman middle,northwood high,87.0
830000,Q3_2020,3.0,5.0,2300.0,SINGLE_FAMILY,7044.0,20895,garrett park elementary,tilden middle,walter johnson high,63.0
830000,Q1_2021,3.0,4.0,2377.0,SINGLE_FAMILY,9000.0,20814,ashburton elementary,tilden middle,walter johnson high,60.0
830000,Q1_2021,3.0,5.0,2605.0,SINGLE_FAMILY,12210.99999372,20854,ritchie park elementary,cabin john middle,winston churchill high,54.0
830000,Q3_2020,2.0,4.0,1698.0,SINGLE_FAMILY,6470.0,20817,ashburton elementary,north bethesda middle,walt whitman high,66.0
830000,Q1_2021,4.0,4.0,3530.0,SINGLE_FAMILY,6720.0,20902,flora m. singer elementary,sligo middle,albert einstein high,74.0
830000,Q2_2021,4.0,3.0,1980.0,SINGLE_FAMILY,5017.0,20895,rosemary hills elementary,sligo middle,albert einstein high,42.0
830000,Q1_2021,5.0,7.0,4352.0,SINGLE_FAMILY,8511.0,20902,forest knolls elementary,sligo middle,northwood high,62.0
830000,Q3_2021,3.0,5.0,3024.0,SINGLE_FAMILY,20260.99998648,20817,ashburton elementary,north bethesda middle,walter johnson high,49.0
830000,Q2_2021,6.0,5.0,5487.0,SINGLE_FAMILY,5600.0,20871,wilson wims elementary,rocky hill middle,clarksburg high,3.0
830000,Q1_2021,3.0,4.0,2885.0,SINGLE_FAMILY,8737.0,20854,cold spring elementary,cabin john middle,winston churchill high,53.0
830000,Q3_2021,3.0,4.0,2650.0,SINGLE_FAMILY,11958.999992280002,20854,ritchie park elementary,julius west middle,winston churchill high,53.0
830000,Q3_2020,6.0,5.0,7319.0,SINGLE_FAMILY,69913.0000206,20841,germantown elementary,kingsview middle,northwest high,42.0
830000,Q2_2021,4.0,5.0,4238.0,SINGLE_FAMILY,72544.00001904,20882,whetstone elementary,neelsville middle,watkins mill high,48.0
830000,Q3_2021,4.0,4.0,3891.0,SINGLE_FAMILY,6059.0,20871,wilson wims elementary,rocky hill middle,clarksburg high,5.0
830000,Q3_2020,5.0,4.0,5276.0,SINGLE_FAMILY,11566.999980359999,20841,spark m. matsunaga elementary,kingsview middle,northwest high,18.0
830000,Q2_2021,4.0,4.0,3352.0,SINGLE_FAMILY,87120.0,20882,dr. sally k. ride elementary,neelsville middle,watkins mill high,27.0
830000,Q1_2021,6.0,6.0,4144.0,SINGLE_FAMILY,13850.00001,20871,dr. sally k. ride elementary,hallie wells middle,clarksburg high,5.0
830000,Q1_2021,5.0,5.0,6328.0,SINGLE_FAMILY,9803.0,20833,greenwood elementary,rosa m. parks middle,sherwood high,24.0
830000,Q1_2021,4.0,4.0,3119.0,SINGLE_FAMILY,11610.00001656,20878,dufief elementary,lakelands park middle,quince orchard high,29.0
830000,Q2_2021,4.0,4.0,4328.0,SINGLE_FAMILY,90169.00001604001,20882,laytonsville elementary,rosa m. parks middle,sherwood high,22.0
830000,Q3_2021,4.0,5.0,4284.0,SINGLE_FAMILY,87120.0,20833,greenwood elementary,rosa m. parks middle,sherwood high,34.0
830000,Q2_2021,3.0,4.0,2728.0,SINGLE_FAMILY,9459.0,20850,beall elementary,julius west middle,richard montgomery high,66.0
830000,Q2_2021,5.0,5.0,5302.0,SINGLE_FAMILY,6244.0,20871,wilson wims elementary,hallie wells middle,clarksburg high,17.0
830000,Q3_2021,4.0,3.0,2874.0,TOWNHOUSE,3195.0,20854,stone mill elementary,lakelands park middle,winston churchill high,23.0
830000,Q2_2021,4.0,5.0,3232.0,SINGLE_FAMILY,16688.0000034,20853,flower valley elementary,earle b. wood middle,rockville high,37.0
830000,Q3_2020,3.0,3.0,3087.0,SINGLE_FAMILY,58685.99999724,20850,lakewood elementary,julius west middle,winston churchill high,64.0
830000,Q2_2021,5.0,4.0,2703.0,SINGLE_FAMILY,15361.000011720002,20878,dufief elementary,lakelands park middle,quince orchard high,41.0
830000,Q1_2021,4.0,4.0,2872.0,SINGLE_FAMILY,650350.9999404,20838,monocacy elementary,rocky hill middle,clarksburg high,35.0
830000,Q2_2021,3.0,4.0,3181.0,SINGLE_FAMILY,41717.00000952,20871,wilson wims elementary,rocky hill middle,clarksburg high,24.0
830076,Q3_2021,3.0,4.0,2227.0,SINGLE_FAMILY,7875.0,20901,sligo creek elementary,sligo middle,northwood high,81.0
830500,Q1_2021,3.0,5.0,2160.0,SINGLE_FAMILY,9500.0,20850,beall elementary,julius west middle,richard montgomery high,70.0
830672,Q1_2021,3.0,4.0,2200.0,SINGLE_FAMILY,10890.0,20871,wilson wims elementary,rocky hill middle,clarksburg high,1.0
831000,Q3_2021,3.0,3.0,2960.0,SINGLE_FAMILY,7438.0,20901,sligo creek elementary,eastern middle,northwood high,19.0
831000,Q3_2020,3.0,4.0,2870.0,SINGLE_FAMILY,8666.0,20817,ashburton elementary,north bethesda middle,walter johnson high,62.0
831000,Q3_2021,3.0,3.0,1940.0,SINGLE_FAMILY,5500.0,20817,ashburton elementary,tilden middle,walter johnson high,70.0
831000,Q2_2021,4.0,4.0,2476.0,SINGLE_FAMILY,11586.999988079999,20850,fallsmead elementary,julius west middle,richard montgomery high,44.0
831000,Q1_2021,4.0,6.0,3040.0,SINGLE_FAMILY,15318.00001908,20854,cold spring elementary,cabin john middle,winston churchill high,54.0
831000,Q2_2021,4.0,4.0,4457.0,SINGLE_FAMILY,9600.0,20841,spark m. matsunaga elementary,kingsview middle,northwest high,19.0
831328,Q1_2021,4.0,4.0,3810.0,SINGLE_FAMILY,16291.00000044,20853,flower valley elementary,earle b. wood middle,rockville high,38.0
832000,Q2_2021,4.0,4.0,2572.0,TOWNHOUSE,2250.0,20854,ritchie park elementary,cabin john middle,winston churchill high,26.0
832000,Q2_2021,2.0,3.0,2248.0,SINGLE_FAMILY,18212.00000796,20850,beall elementary,julius west middle,richard montgomery high,200.0
832000,Q3_2021,4.0,5.0,4928.0,SINGLE_FAMILY,15381.999982799998,20841,spark m. matsunaga elementary,kingsview middle,northwest high,16.0
832500,Q2_2021,4.0,4.0,5358.0,SINGLE_FAMILY,45584.999986680006,20872,woodfield elementary,hallie wells middle,clarksburg high,21.0
833000,Q2_2021,3.0,5.0,3003.0,SINGLE_FAMILY,8088.0,20854,ritchie park elementary,cabin john middle,winston churchill high,55.0
833000,Q3_2021,3.0,4.0,2076.0,SINGLE_FAMILY,10989.999995040002,20854,ritchie park elementary,julius west middle,richard montgomery high,44.0
833450,Q3_2021,3.0,5.0,2802.0,SINGLE_FAMILY,25778.00000556,20817,ashburton elementary,north bethesda middle,walter johnson high,55.0
833500,Q2_2021,3.0,4.0,2849.0,SINGLE_FAMILY,36977.0000094,20878,thurgood marshall elementary,lakelands park middle,quince orchard high,51.0
834000,Q3_2020,3.0,4.0,2560.0,SINGLE_FAMILY,13299.999993720001,20817,ashburton elementary,thomas w. pyle middle,walt whitman high,53.0
834000,Q1_2021,3.0,4.0,2952.0,SINGLE_FAMILY,10474.0,20854,ritchie park elementary,julius west middle,winston churchill high,56.0
835000,Q1_2021,4.0,6.0,3787.0,SINGLE_FAMILY,8879.0,20901,forest knolls elementary,sligo middle,northwood high,1.0
835000,Q2_2021,3.0,3.0,2048.0,SINGLE_FAMILY,15274.99998288,20817,bethesda elementary,tilden middle,walt whitman high,64.0
835000,Q3_2021,4.0,3.0,2900.0,TOWNHOUSE,2500.0,20814,ashburton elementary,north bethesda middle,walter johnson high,33.0
835000,Q1_2021,4.0,5.0,2957.0,SINGLE_FAMILY,12170.99997828,20814,kensington parkwood elementary,tilden middle,walter johnson high,66.0
835000,Q2_2021,3.0,4.0,2045.0,SINGLE_FAMILY,10974.000015,20814,kensington parkwood elementary,tilden middle,walter johnson high,61.0
835000,Q2_2021,2.0,3.0,2741.0,SINGLE_FAMILY,637718.0001192,20832,flower valley elementary,argyle middle,james hubert blake high,63.0
835000,Q3_2021,4.0,6.0,3802.0,SINGLE_FAMILY,21940.999981560002,20876,wilson wims elementary,rocky hill middle,clarksburg high,23.0
835000,Q2_2021,4.0,4.0,3431.0,SINGLE_FAMILY,91912.00001147999,20833,greenwood elementary,rosa m. parks middle,sherwood high,33.0
835000,Q2_2021,3.0,5.0,3230.0,SINGLE_FAMILY,13261.99999212,20854,ritchie park elementary,cabin john middle,winston churchill high,57.0
835000,Q3_2020,5.0,4.0,4142.0,SINGLE_FAMILY,101059.00001604001,20882,strawberry knoll elementary,gaithersburg middle,watkins mill high,23.0
835000,Q3_2020,5.0,5.0,5986.0,SINGLE_FAMILY,11441.999986559998,20832,sequoyah elementary,rosa m. parks middle,rockville high,19.0
835500,Q3_2021,5.0,5.0,5726.0,SINGLE_FAMILY,10730.0,20871,wilson wims elementary,hallie wells middle,clarksburg high,17.0
836500,Q2_2021,4.0,4.0,3436.0,SINGLE_FAMILY,15614.000020079999,20841,spark m. matsunaga elementary,kingsview middle,northwest high,18.0
837000,Q3_2020,4.0,4.0,4675.0,SINGLE_FAMILY,10125.0,20841,spark m. matsunaga elementary,kingsview middle,northwest high,19.0
837500,Q2_2021,4.0,3.0,2900.0,TOWNHOUSE,2500.0,20814,ashburton elementary,north bethesda middle,walter johnson high,33.0
837500,Q3_2021,3.0,4.0,3599.0,SINGLE_FAMILY,12949.000004160001,20878,diamond elementary,lakelands park middle,quince orchard high,33.0
838328,Q2_2021,5.0,4.0,4586.0,SINGLE_FAMILY,6917.0,20906,strathmore elementary,argyle middle,john f. kennedy high,5.0
839000,Q1_2021,3.0,3.0,2131.0,SINGLE_FAMILY,7500.0,20895,rock view elementary,a. mario loiederman middle,albert einstein high,123.0
839000,Q3_2020,5.0,4.0,5739.0,SINGLE_FAMILY,33848.00000604,20876,dr. sally k. ride elementary,rocky hill middle,clarksburg high,19.0
839000,Q1_2021,5.0,5.0,5172.0,SINGLE_FAMILY,111077.99999999999,20833,greenwood elementary,rosa m. parks middle,sherwood high,19.0
839100,Q1_2021,4.0,4.0,2744.0,TOWNHOUSE,2053.0,20852,luxmanor elementary,tilden middle,walter johnson high,41.0
590000,Q1_2021,3.0,4.0,1008.0,SINGLE_FAMILY,10211.0,20895,rock view elementary,a. mario loiederman middle,albert einstein high,78.0
590000,Q3_2021,3.0,3.0,1638.0,SINGLE_FAMILY,6300.0,20902,rock view elementary,a. mario loiederman middle,albert einstein high,63.0
590000,Q3_2021,3.0,3.0,2050.0,SINGLE_FAMILY,5000.0,20895,rock view elementary,a. mario loiederman middle,albert einstein high,74.0
590000,Q3_2021,2.0,4.0,1814.0,SINGLE_FAMILY,7413.0,20902,flora m. singer elementary,sligo middle,albert einstein high,68.0
590000,Q3_2020,3.0,4.0,2049.0,SINGLE_FAMILY,6000.0,20895,rock view elementary,sligo middle,albert einstein high,55.0
590000,Q1_2021,4.0,7.0,2353.0,SINGLE_FAMILY,7007.0,20901,rolling terrace elementary,eastern middle,northwood high,63.0
590000,Q1_2021,4.0,3.0,1280.0,TOWNHOUSE,1820.0,20817,ashburton elementary,north bethesda middle,walter johnson high,41.0
590000,Q1_2021,3.0,3.0,2304.0,TOWNHOUSE,1980.0,20850,stone mill elementary,lakelands park middle,gaithersburg high,29.0
590000,Q2_2021,4.0,4.0,2572.0,SINGLE_FAMILY,9614.0,20874,germantown elementary,kingsview middle,northwest high,31.0
590000,Q3_2021,3.0,4.0,1671.0,SINGLE_FAMILY,9417.0,20853,lucy v. barnsley elementary,earle b. wood middle,rockville high,58.0
590000,Q2_2021,4.0,3.0,2704.0,SINGLE_FAMILY,4011.0,20874,germantown elementary,kingsview middle,northwest high,21.0
590000,Q3_2021,4.0,4.0,2382.0,TOWNHOUSE,3564.0,20906,strathmore elementary,argyle middle,john f. kennedy high,6.0
590000,Q1_2021,5.0,4.0,2228.0,SINGLE_FAMILY,11866.000002120001,20906,strathmore elementary,argyle middle,wheaton high,50.0
590000,Q1_2021,3.0,4.0,2496.0,SINGLE_FAMILY,14999.99999652,20877,summit hall elementary,gaithersburg middle,gaithersburg high,67.0
590000,Q2_2021,4.0,4.0,2352.0,SINGLE_FAMILY,22858.000011,20866,greencastle elementary,benjamin banneker middle,paint branch high,35.0
590000,Q1_2021,4.0,3.0,2272.0,TOWNHOUSE,2279.0,20850,stone mill elementary,lakelands park middle,gaithersburg high,30.0
590000,Q3_2020,3.0,4.0,3120.0,SINGLE_FAMILY,29238.999997680003,20904,william tyler page elementary,white oak middle,paint branch high,43.0
590000,Q2_2021,3.0,4.0,2456.0,SINGLE_FAMILY,16634.99998512,20906,strathmore elementary,argyle middle,john f. kennedy high,52.0
590000,Q1_2021,4.0,4.0,3372.0,SINGLE_FAMILY,24962.000021639997,20861,sherwood elementary,rosa m. parks middle,sherwood high,54.0
590000,Q3_2021,4.0,4.0,2810.0,SINGLE_FAMILY,6954.0,20876,dr. sally k. ride elementary,neelsville middle,watkins mill high,32.0
590000,Q2_2021,4.0,5.0,2854.0,SINGLE_FAMILY,21274.9999902,20902,forest knolls elementary,sligo middle,john f. kennedy high,66.0
590000,Q3_2020,4.0,4.0,2092.0,SINGLE_FAMILY,3676.0,20850,college gardens elementary,julius west middle,richard montgomery high,13.0
590000,Q3_2021,3.0,4.0,2424.0,SINGLE_FAMILY,7260.0,20853,lucy v. barnsley elementary,a. mario loiederman middle,rockville high,62.0
590000,Q3_2021,3.0,4.0,3728.0,SINGLE_FAMILY,19602.0,20874,germantown elementary,kingsview middle,northwest high,65.0
590000,Q2_2021,3.0,5.0,2416.0,SINGLE_FAMILY,11386.999998,20905,stonegate elementary,argyle middle,james hubert blake high,48.0
590000,Q2_2021,4.0,4.0,3202.0,SINGLE_FAMILY,14657.000018760002,20874,fox chapel elementary,kingsview middle,northwest high,34.0
590000,Q2_2021,4.0,4.0,2016.0,SINGLE_FAMILY,12430.999991519999,20876,dr. sally k. ride elementary,neelsville middle,watkins mill high,34.0
590000,Q3_2021,3.0,4.0,2180.0,SINGLE_FAMILY,7552.0,20877,flower hill elementary,gaithersburg middle,gaithersburg high,33.0
590000,Q2_2021,2.0,3.0,1678.0,SINGLE_FAMILY,10156.0,20852,beall elementary,julius west middle,richard montgomery high,60.0
590000,Q2_2021,3.0,3.0,2288.0,SINGLE_FAMILY,14999.99999652,20832,greenwood elementary,rosa m. parks middle,sherwood high,52.0
590000,Q3_2020,4.0,4.0,2759.0,SINGLE_FAMILY,7814.0,20874,germantown elementary,kingsview middle,northwest high,27.0
590000,Q1_2021,3.0,4.0,1900.0,SINGLE_FAMILY,9391.0,20878,diamond elementary,lakelands park middle,quince orchard high,37.0
590000,Q2_2021,4.0,5.0,3500.0,SINGLE_FAMILY,15621.99998832,20904,galway elementary,white oak middle,paint branch high,42.0
590000,Q1_2021,3.0,5.0,2492.0,SINGLE_FAMILY,15237.9999882,20853,flower valley elementary,earle b. wood middle,rockville high,54.0
590226,Q2_2021,3.0,2.0,2252.0,SINGLE_FAMILY,5512.0,20876,dr. sally k. ride elementary,neelsville middle,clarksburg high,0.0
590500,Q2_2021,3.0,3.0,2050.0,SINGLE_FAMILY,22999.99999176,20871,wilson wims elementary,rocky hill middle,clarksburg high,60.0
591000,Q2_2021,3.0,4.0,2448.0,SINGLE_FAMILY,18755.99998272,20868,stonegate elementary,benjamin banneker middle,james hubert blake high,19.0
591000,Q1_2021,3.0,4.0,2112.0,SINGLE_FAMILY,19757.999990520002,20832,greenwood elementary,rosa m. parks middle,sherwood high,51.0
591000,Q1_2021,3.0,4.0,3475.0,SINGLE_FAMILY,15003.999980640001,20904,strathmore elementary,argyle middle,john f. kennedy high,55.0
592000,Q3_2021,3.0,5.0,2559.0,SINGLE_FAMILY,12349.999997280001,20905,william tyler page elementary,white oak middle,paint branch high,45.0
592000,Q1_2021,4.0,4.0,2386.0,SINGLE_FAMILY,10058.0,20832,cashell elementary,rosa m. parks middle,sherwood high,37.0
592000,Q2_2021,3.0,3.0,1764.0,SINGLE_FAMILY,23400.00001548,20904,forest knolls elementary,white oak middle,springbrook high,65.0
592500,Q1_2021,3.0,5.0,2336.0,SINGLE_FAMILY,22144.99999932,20902,forest knolls elementary,white oak middle,northwood high,61.0
592500,Q2_2021,4.0,5.0,1908.0,SINGLE_FAMILY,12102.999986879999,20906,strathmore elementary,a. mario loiederman middle,john f. kennedy high,37.0
592900,Q3_2020,5.0,3.0,3690.0,SINGLE_FAMILY,153331.00001604,20876,dr. sally k. ride elementary,hallie wells middle,watkins mill high,53.0
593000,Q3_2020,3.0,4.0,1692.0,TOWNHOUSE,1074.0,20850,lakewood elementary,julius west middle,richard montgomery high,17.0
594000,Q2_2021,3.0,3.0,1567.0,SINGLE_FAMILY,6927.0,20901,forest knolls elementary,sligo middle,northwood high,71.0
594000,Q3_2020,3.0,4.0,1968.0,SINGLE_FAMILY,6954.0,20901,sligo creek elementary,sligo middle,northwood high,86.0
594000,Q3_2020,4.0,4.0,3106.0,SINGLE_FAMILY,12599.999984880002,20878,diamond elementary,lakelands park middle,quince orchard high,33.0
594000,Q3_2020,2.0,4.0,2469.0,SINGLE_FAMILY,256132.99998395998,20866,greencastle elementary,benjamin banneker middle,paint branch high,59.0
594642,Q2_2021,2.0,2.0,1822.0,SINGLE_FAMILY,5512.0,20876,dr. sally k. ride elementary,neelsville middle,clarksburg high,0.0
